0
1
-1
-1
-1
-1
2
3
-1
-1
-1
-1
4
5
-1
-1
-1
-1
6
7
-1
-1
-1
-1
8
9
-1
-1
-1
-1
10
11
-1
-1
-1
-1
12
13
-1
-1
-1
-1
14
15
-1
-1
-1
-1
16
17
-1
-1
-1
-1
18
19
-1
-1
-1
-1
20
21
-1
-1
-1
-1
22
23
-1
-1
-1
-1
24
25
-1
-1
-1
-1
26
27
-1
-1
-1
-1
28
29
-1
-1
-1
-1
30
31
-1
-1
-1
-1
32
33
-1
-1
-1
-1
34
35
-1
-1
-1
-1
36
37
-1
-1
-1
-1
38
39
-1
-1
-1
-1
40
41
-1
-1
-1
-1
42
43
-1
-1
-1
-1
44
45
-1
-1
-1
-1
46
47
-1
-1
-1
-1
48
49
-1
-1
-1
-1
50
51
-1
-1
-1
-1
52
53
-1
-1
-1
-1
54
55
-1
-1
-1
-1
56
57
-1
-1
-1
-1
58
59
-1
-1
-1
-1
60
61
-1
-1
-1
-1
62
63
-1
-1
-1
-1
64
65
-1
-1
-1
-1
